"V1","nodeID"
507782,286488
506722,286488
505012,286488
528538,286488
529048,286488
530152,286488
505654,286488
782934,286488
529118,286488
505372,286488
782454,286488
510213,286488
519010,286488
532210,286488
530779,286488
515390,286488
529044,286488
521235,286488
509230,286488
529043,286488
531662,286488
509513,286488
781450,286488
509933,286488
519008,286488
531663,286488
511371,286488
532289,286488
532081,286488
781984,286488
532079,286488
506494,286488
780736,286488
513146,286488
780737,286488
517397,286488
531437,286488
509824,286488
782990,286488
507367,286488
782441,286488
530771,286488
525015,286488
519003,286488
530896,286488
505705,286488
512040,286488
505703,286488
528633,286488
535453,286488
531434,286488
535607,286488
782439,286488
515378,286488
536590,286488
536591,286488
530893,286488
536403,286488
535115,286488
511364,286488
782604,286488
535948,286488
536088,286488
530289,286488
513698,286488
528528,286488
530286,286488
534821,286488
536659,286488
506109,286488
535113,286488
531646,286488
780446,286488
522340,286488
505783,286488
536083,286488
529865,286488
506107,286488
531645,286488
531644,286488
535680,286488
527733,286488
517051,286488
513289,286488
533370,286488
505782,286488
532070,286488
524524,286488
531714,286488
509855,286488
531540,286488
781843,286488
529022,286488
531638,286488
530876,286488
505032,286488
524814,286488
783106,286488
782585,286488
507608,286488
531581,286488
781561,286488
529145,286488
781346,286488
511543,286488
531710,286488
513946,286488
780807,286488
533119,286488
781557,286488
526769,286488
529018,286488
505733,286488
523575,286488
532067,286488
536066,286488
533806,286488
531102,286488
529144,286488
535933,286488
507804,286488
505840,286488
528695,286488
530204,286488
530874,286488
515367,286488
524513,286488
529854,286488
509779,286488
535376,286488
528514,286488
533364,286488
513442,286488
505267,286488
535443,286488
515364,286488
511658,286488
531098,286488
532059,286488
535927,286488
506339,286488
530750,286488
532058,286488
530725,286488
505644,286488
535738,286488
781435,286488
533361,286488
528896,286488
524084,286488
529743,286488
525150,286488
529742,286488
782661,286488
780422,286488
533790,286488
530720,286488
781839,286488
535923,286488
780099,286488
506122,286488
529676,286488
525790,286488
505077,286488
781527,286488
532654,286488
780094,286488
512178,286488
536060,286488
528683,286488
535078,286488
531698,286488
535362,286488
544367,286488
521262,286488
532819,286488
530741,286488
529835,286488
780413,286488
532752,286488
517938,286488
528680,286488
529736,286488
523661,286488
533354,286488
536568,286488
530867,286488
511483,286488
528805,286488
529089,286488
781520,286488
528165,286488
535070,286488
531610,286488
514323,286488
781951,286488
535068,286488
781828,286488
509885,286488
535067,286488
505250,286488
509532,286488
510885,286488
526181,286488
536564,286488
506777,286488
509908,286488
518533,286488
536044,286488
505728,286488
781407,286488
530701,286488
516011,286488
519525,286488
528671,286488
535650,286488
532813,286488
532048,286488
506332,286488
535648,286488
533153,286488
533346,286488
535517,286488
512890,286488
531521,286488
781941,286488
527884,286488
509903,286488
533757,286488
514095,286488
529549,286488
536553,286488
531519,286488
536554,286488
513740,286488
528329,286488
519780,286488
535998,286488
533091,286488
516759,286488
508168,286488
779320,286488
781510,286488
508734,286488
512627,286488
532808,286488
526160,286488
531684,286488
508167,286488
781935,286488
519776,286488
782963,286488
505767,286488
535346,286488
506094,286488
529817,286488
505687,286488
533747,286488
510875,286488
780484,286488
506161,286488
517080,286488
535342,286488
782482,286488
781879,286488
535512,286488
529663,286488
531758,286488
528277,286488
529199,286488
531413,286488
522243,286488
783053,286488
528495,286488
526436,286488
781821,286488
536515,286488
535252,286488
534838,286488
781925,286488
536513,286488
506805,286488
512358,286488
531504,286488
528275,286488
533403,286488
535337,286488
536507,286488
511413,286488
510226,286488
520743,286488
536506,286488
528556,286488
506802,286488
528555,286488
506385,286488
506089,286488
535334,286488
528554,286488
783145,286488
523214,286488
505262,286488
510593,286488
509319,286488
514309,286488
514672,286488
506383,286488
511032,286488
531674,286488
537484,286488
507456,286488
512315,286488
505763,286488
526137,286488
780756,286488
509978,286488
781856,286488
525114,286488
529187,286488
530679,286488
535389,286488
780753,286488
535329,286488
781917,286488
532036,286488
534757,286488
534835,286488
535796,286488
507234,286488
530675,286488
524443,286488
526419,286488
529798,286488
527356,286488
532034,286488
529796,286488
526132,286488
782942,286488
505244,286488
530846,286488
530845,286488
532033,286488
535565,286488
535564,286488
505738,286488
530669,286488
532331,286488
781911,286488
530524,286488
505375,286488
513719,286488
781815,286488
524762,286488
528201,286488
530297,286488
533831,286488
528545,286488
781474,286488
534719,286488
524714,286488
525364,286488
781469,286488
535556,286488
535555,286488
510918,286488
532321,286488
512833,286488
534748,286488
782935,286488
782612,286488
535217,286488
509268,286488
507450,286488
782610,286488
535216,286488
514901,286488
530147,286488
781456,286488
507230,286488
535618,286488
530667,286488
536466,286488
506321,286488
535309,286488
536464,286488
533453,286488
525024,286488
781449,286488
509138,286488
527283,286488
535956,286488
505243,286488
536840,286488
509861,286488
513034,286488
514895,286488
534826,286488
528636,286488
535547,286488
524637,286488
524826,286488
510582,286488
527925,286488
521557,286488
506085,286488
512003,286488
523555,286488
535544,286488
524424,286488
529238,286488
522028,286488
535608,286488
524633,286488
783119,286488
531653,286488
510707,286488
535543,286488
531472,286488
527282,286488
511629,286488
519701,286488
528190,286488
528534,286488
507260,286488
530088,286488
519333,286488
513951,286488
780724,286488
520891,286488
512272,286488
781970,286488
783470,286488
781847,286488
529232,286488
534820,286488
535291,286488
506786,286488
780113,286488
536393,286488
536829,286488
532773,286488
535288,286488
530883,286488
780443,286488
519823,286488
529027,286488
533058,286488
536584,286488
506460,286488
536391,286488
506754,286488
511992,286488
780908,286488
780719,286488
535768,286488
513092,286488
517539,286488
531585,286488
527840,286488
528262,286488
535280,286488
529785,286488
506487,286488
782586,286488
577482,286488
513021,286488
505213,286488
782899,286488
536383,286488
527433,286488
536815,286488
532830,286488
531709,286488
528907,286488
535276,286488
517537,286488
507484,286488
536379,286488
524682,286488
535206,286488
535100,286488
535753,286488
532828,286488
536445,286488
780160,286488
536447,286488
528521,286488
536377,286488
535751,286488
528260,286488
780891,286488
533366,286488
536807,286488
528518,286488
511057,286488
532062,286488
507478,286488
530730,286488
781541,286488
780364,286488
528348,286488
533362,286488
780886,286488
520418,286488
524598,286488
780885,286488
523671,286488
528257,286488
505064,286488
535595,286488
528256,286488
526053,286488
505800,286488
528611,286488
505006,286488
533299,286488
534674,286488
532356,286488
532409,286488
532054,286488
506877,286488
505287,286488
528343,286488
531097,286488
507251,286488
512686,286488
533295,286488
532820,286488
528289,286488
513389,286488
519540,286488
505090,286488
532757,286488
536741,286488
782660,286488
532758,286488
781788,286488
524486,286488
533768,286488
522937,286488
512253,286488
528168,286488
506398,286488
511602,286488
521110,286488
781781,286488
528585,286488
536535,286488
528333,286488
780870,286488
780869,286488
530121,286488
780152,286488
524477,286488
507299,286488
527169,286488
528597,286488
535274,286488
531999,286488
780337,286488
505237,286488
780150,286488
536734,286488
507195,286488
510731,286488
534792,286488
535273,286488
521102,286488
517852,286488
514285,286488
514062,286488
782648,286488
783081,286488
533868,286488
536786,286488
505328,286488
532749,286488
533867,286488
525136,286488
536784,286488
780149,286488
528507,286488
528879,286488
536781,286488
524638,286488
510647,286488
513384,286488
780851,286488
535267,286488
521097,286488
783440,286488
506865,286488
783069,286488
505663,286488
506312,286488
529776,286488
507566,286488
508880,286488
528668,286488
525318,286488
529774,286488
515237,286488
536548,286488
523480,286488
532720,286488
535717,286488
533149,286488
534172,286488
536544,286488
535262,286488
507192,286488
506861,286488
520391,286488
780316,286488
531462,286488
506448,286488
528324,286488
780486,286488
536713,286488
535257,286488
783062,286488
527791,286488
535713,286488
533087,286488
531514,286488
533860,286488
535255,286488
532397,286488
529486,286488
528279,286488
524742,286488
513430,286488
505718,286488
530932,286488
506311,286488
533143,286488
531415,286488
535408,286488
536344,286488
511390,286488
520386,286488
529079,286488
524051,286488
519024,286488
505717,286488
781502,286488
506476,286488
530852,286488
529542,286488
528559,286488
531408,286488
506447,286488
528492,286488
780471,286488
529718,286488
780830,286488
536700,286488
521085,286488
514267,286488
521083,286488
528873,286488
521681,286488
520913,286488
526143,286488
529478,286488
529191,286488
530685,286488
506731,286488
528872,286488
534765,286488
509477,286488
535699,286488
529190,286488
512979,286488
528871,286488
783038,286488
780461,286488
506370,286488
533328,286488
506792,286488
536336,286488
506348,286488
515690,286488
511960,286488
508379,286488
529713,286488
534729,286488
535227,286488
508712,286488
529065,286488
535224,286488
514260,286488
532388,286488
506855,286488
535485,286488
535222,286488
783024,286488
525375,286488
519657,286488
519655,286488
534724,286488
524543,286488
521666,286488
531446,286488
529703,286488
505739,286488
536681,286488
533833,286488
531122,286488
782629,286488
530099,286488
505737,286488
519350,286488
510668,286488
532700,286488
507741,286488
507324,286488
514665,286488
535788,286488
533722,286488
524721,286488
535624,286488
510867,286488
528856,286488
532301,286488
782616,286488
505322,286488
530295,286488
536475,286488
520296,286488
526124,286488
535669,286488
530909,286488
781462,286488
526084,286488
512873,286488
533461,286488
528537,286488
527750,286488
782609,286488
525098,286488
536328,286488
528312,286488
509973,286488
529455,286488
507419,286488
505082,286488
522807,286488
783427,286488
508793,286488
510302,286488
530776,286488
536325,286488
782995,286488
523191,286488
780124,286488
533709,286488
512307,286488
513771,286488
782993,286488
513454,286488
536669,286488
506438,286488
530090,286488
511504,286488
781446,286488
505081,286488
528306,286488
506128,286488
513451,286488
535455,286488
780119,286488
780287,286488
528841,286488
507728,286488
505011,286488
528305,286488
529032,286488
530894,286488
505348,286488
527211,286488
535454,286488
529168,286488
510264,286488
780284,286488
511313,286488
531652,286488
518997,286488
512039,286488
781850,286488
780726,286488
513142,286488
516783,286488
529029,286488
508416,286488
532071,286488
532776,286488
534201,286488
530086,286488
517454,286488
534819,286488
530763,286488
532680,286488
528834,286488
536655,286488
527133,286488
526712,286488
522214,286488
531718,286488
782910,286488
535769,286488
533692,286488
526868,286488
528833,286488
529154,286488
533443,286488
527131,286488
509122,286488
535941,286488
506831,286488
529152,286488
511706,286488
531785,286488
781442,286488
780437,286488
529103,286488
529687,286488
512695,286488
533054,286488
528831,286488
527395,286488
780111,286488
780811,286488
510567,286488
513040,286488
532018,286488
532422,286488
529100,286488
506830,286488
509819,286488
528826,286488
526702,286488
530207,286488
529015,286488
534690,286488
527393,286488
523163,286488
510948,286488
506828,286488
533436,286488
512265,286488
525796,286488
532670,286488
519628,286488
783466,286488
518945,286488
535205,286488
526856,286488
517039,286488
530136,286488
780365,286488
521263,286488
532664,286488
534684,286488
532667,286488
534683,286488
782570,286488
513441,286488
506407,286488
782412,286488
507526,286488
783395,286488
506849,286488
781965,286488
506823,286488
533108,286488
532410,286488
509256,286488
514770,286488
528346,286488
528897,286488
536367,286488
530829,286488
506142,286488
533106,286488
506353,286488
522945,286488
530271,286488
514577,286488
532657,286488
509955,286488
526687,286488
530187,286488
535433,286488
518618,286488
526684,286488
529096,286488
507406,286488
506289,286488
532651,286488
512859,286488
780417,286488
781419,286488
509171,286488
530870,286488
519539,286488
532648,286488
530193,286488
532261,286488
535427,286488
529735,286488
535730,286488
530184,286488
507337,286488
506397,286488
528808,286488
505005,286488
780340,286488
780089,286488
524652,286488
780794,286488
509248,286488
531770,286488
506847,286488
780409,286488
530817,286488
783451,286488
506121,286488
780793,286488
536565,286488
780083,286488
509954,286488
519041,286488
782508,286488
531145,286488
532255,286488
513746,286488
526848,286488
531144,286488
525328,286488
507248,286488
524641,286488
518923,286488
782539,286488
508817,286488
533276,286488
536637,286488
534663,286488
533758,286488
532745,286488
523656,286488
511523,286488
506743,286488
536041,286488
536558,286488
533275,286488
521253,286488
523987,286488
510598,286488
513741,286488
513920,286488
507287,286488
529667,286488
509156,286488
533268,286488
505264,286488
780399,286488
780776,286488
536628,286488
535169,286488
517921,286488
781512,286488
533342,286488
524978,286488
783430,286488
518915,286488
518914,286488
532242,286488
525310,286488
780072,286488
780394,286488
520859,286488
505358,286488
516056,286488
510969,286488
781390,286488
780774,286488
506330,286488
517417,286488
529547,286488
519028,286488
535991,286488
506092,286488
782480,286488
506426,286488
514619,286488
513733,286488
531757,286488
535987,286488
532346,286488
510423,286488
528654,286488
505311,286488
513732,286488
535986,286488
517262,286488
512928,286488
516745,286488
781926,286488
530931,286488
517120,286488
535171,286488
531506,286488
530252,286488
506768,286488
531560,286488
522237,286488
530930,286488
530801,286488
531407,286488
531559,286488
528651,286488
505027,286488
523965,286488
781867,286488
534652,286488
536623,286488
522889,286488
783146,286488
510677,286488
518462,286488
535153,286488
532224,286488
780391,286488
535686,286488
781861,286488
505791,286488
510675,286488
529070,286488
781858,286488
505711,286488
528272,286488
534649,286488
528868,286488
780759,286488
506305,286488
521075,286488
529067,286488
531129,286488
529066,286488
534152,286488
535977,286488
510221,286488
536491,286488
508102,286488
534648,286488
509525,286488
781371,286488
532222,286488
516804,286488
512224,286488
531399,286488
530239,286488
510673,286488
534147,286488
534645,286488
530915,286488
505634,286488
505001,286488
532217,286488
516802,286488
780748,286488
518643,286488
508151,286488
535384,286488
505219,286488
512220,286488
535477,286488
507823,286488
529125,286488
533468,286488
506149,286488
505049,286488
514732,286488
528542,286488
533467,286488
781473,286488
531497,286488
519347,286488
531739,286488
781363,286488
521239,286488
507739,286488
532213,286488
530233,286488
531493,286488
513151,286488
525642,286488
535622,286488
781463,286488
529693,286488
505736,286488
530151,286488
782611,286488
521648,286488
531382,286488
533387,286488
517114,286488
524242,286488
533066,286488
520354,286488
506112,286488
530901,286488
514304,286488
535210,286488
511506,286488
518353,286488
506789,286488
526870,286488
506418,286488
528310,286488
530666,286488
507817,286488
517399,286488
505215,286488
505785,286488
783123,286488
508202,286488
781982,286488
534127,286488
524825,286488
512045,286488
525288,286488
521232,286488
782442,286488
531549,286488
780732,286488
531378,286488
780731,286488
525013,286488
509191,286488
512001,286488
520351,286488
528838,286488
531654,286488
781980,286488
510903,286488
531547,286488
513143,286488
529516,286488
535541,286488
529235,286488
530892,286488
526869,286488
533816,286488
507535,286488
533313,286488
526715,286488
529160,286488
781804,286488
530288,286488
781971,286488
514962,286488
505258,286488
532682,286488
535448,286488
536588,286488
505630,286488
523549,286488
507257,286488
506920,286488
518341,286488
535445,286488
529107,286488
532678,286488
534120,286488
534119,286488
512697,286488
531365,286488
518338,286488
781353,286488
780440,286488
780371,286488
506488,286488
536583,286488
536077,286488
523931,286488
513339,286488
506409,286488
510570,286488
536071,286488
782588,286488
783410,286488
536072,286488
781967,286488
513138,286488
530757,286488
532767,286488
530209,286488
531782,286488
526704,286488
524810,286488
780713,286488
530208,286488
509782,286488
529857,286488
783401,286488
780803,286488
531706,286488
536068,286488
510698,286488
506101,286488
506915,286488
506486,286488
532829,286488
507252,286488
782418,286488
506914,286488
535099,286488
531101,286488
535662,286488
535663,286488
514944,286488
781543,286488
522203,286488
529853,286488
531629,286488
508185,286488
535094,286488
514112,286488
520825,286488
781539,286488
780361,286488
523111,286488
531627,286488
533780,286488
530200,286488
547168,286488
528689,286488
532057,286488
530131,286488
535370,286488
780799,286488
510237,286488
782517,286488
533298,286488
511656,286488
528292,286488
781838,286488
532823,286488
531621,286488
529844,286488
512034,286488
513333,286488
536579,286488
509253,286488
533294,286488
531094,286488
513750,286488
522319,286488
530717,286488
535367,286488
781835,286488
530715,286488
508178,286488
507338,286488
535363,286488
533289,286488
524301,286488
521617,286488
531088,286488
528811,286488
781832,286488
530183,286488
532354,286488
781957,286488
518615,286488
534799,286488
521111,286488
505209,286488
515241,286488
780087,286488
529832,286488
530707,286488
513119,286488
781952,286488
535907,286488
505251,286488
535069,286488
528582,286488
530190,286488
509165,286488
528679,286488
532732,286488
781950,286488
532814,286488
533759,286488
505834,286488
511524,286488
520817,286488
511429,286488
522556,286488
528672,286488
529826,286488
521099,286488
782977,286488
505774,286488
781518,286488
535065,286488
509907,286488
517272,286488
535063,286488
517849,286488
515704,286488
512330,286488
533865,286488
512288,286488
536780,286488
507292,286488
782972,286488
505691,286488
526171,286488
536555,286488
530698,286488
531085,286488
531520,286488
529823,286488
517132,286488
529550,286488
533755,286488
521092,286488
782969,286488
506906,286488
505299,286488
512997,286488
533150,286488
533751,286488
525387,286488
531600,286488
505689,286488
530859,286488
507330,286488
533750,286488
528566,286488
532807,286488
536031,286488
510315,286488
522180,286488
535345,286488
512166,286488
516843,286488
531571,286488
507241,286488
510877,286488
781931,286488
529814,286488
507563,286488
512020,286488
536029,286488
511331,286488
533857,286488
535174,286488
531416,286488
532799,286488
506807,286488
534773,286488
535589,286488
510546,286488
506388,286488
505661,286488
530167,286488
782954,286488
507463,286488
516747,286488
533741,286488
506897,286488
505220,286488
511585,286488
781870,286488
508109,286488
517561,286488
528652,286488
536505,286488
509526,286488
781495,286488
533849,286488
782635,286488
517559,286488
506895,286488
533733,286488
509891,286488
506471,286488
531074,286488
526108,286488
522235,286488
508159,286488
522176,286488
506328,286488
535634,286488
506154,286488
508778,286488
506469,286488
531070,286488
530684,286488
522281,286488
533728,286488
524447,286488
505790,286488
523204,286488
531130,286488
528271,286488
528650,286488
526421,286488
505026,286488
536008,286488
534833,286488
529800,286488
533839,286488
529710,286488
782948,286488
532310,286488
535797,286488
509871,286488
781483,286488
506765,286488
507788,286488
535324,286488
529535,286488
535322,286488
509523,286488
510541,286488
535567,286488
505059,286488
535791,286488
532032,286488
536485,286488
518575,286488
514252,286488
532031,286488
507587,286488
507785,286488
506278,286488
522263,286488
534142,286488
507822,286488
505760,286488
509868,286488
528643,286488
536850,286488
535558,286488
507585,286488
531496,286488
528544,286488
532300,286488
529700,286488
529532,286488
536612,286488
507451,286488
528540,286488
782461,286488
533076,286488
535964,286488
512896,286488
782936,286488
509226,286488
528317,286488
527141,286488
534715,286488
506061,286488
507231,286488
782932,286488
536471,286488
535619,286488
507229,286488
533713,286488
535617,286488
781451,286488
528849,286488
512212,286488
531381,286488
528311,286488
505232,286488
509194,286488
536841,286488
782922,286488
528847,286488
517554,286488
536842,286488
523604,286488
781890,286488
536407,286488
506462,286488
531484,286488
531055,286488
526390,286488
514789,286488
508425,286488
535299,286488
519736,286488
530146,286488
534825,286488
535610,286488
505389,286488
505057,286488
536406,286488
531479,286488
530145,286488
529037,286488
536836,286488
535294,286488
507212,286488
528532,286488
506888,286488
515377,286488
506294,286488
519831,286488
507261,286488
511552,286488
532072,286488
531109,286488
510655,286488
526794,286488
520781,286488
533447,286488
531373,286488
780918,286488
535604,286488
527837,286488
506921,286488
530888,286488
535447,286488
510955,286488
521633,286488
780913,286488
535602,286488
536458,286488
520344,286488
532834,286488
532833,286488
532022,286488
533894,286488
510753,286488
532021,286488
513024,286488
528367,286488
536079,286488
529023,286488
536454,286488
782909,286488
780718,286488
518494,286488
782907,286488
536452,286488
528522,286488
530644,286488
534113,286488
781348,286488
530141,286488
513089,286488
532423,286488
524614,286488
523928,286488
527266,286488
528358,286488
526207,286488
528357,286488
532766,286488
526703,286488
513087,286488
510247,286488
513018,286488
506341,286488
506291,286488
533807,286488
508465,286488
536446,286488
780161,286488
536747,286488
528353,286488
782890,286488
535754,286488
536803,286488
536808,286488
533862,286488
535528,286488
529750,286488
528352,286488
518625,286488
529507,286488
506454,286488
536441,286488
536744,286488
536375,286488
532017,286488
536373,286488
535526,286488
531425,286488
531628,286488
521119,286488
527425,286488
529779,286488
529849,286488
524596,286488
535741,286488
782885,286488
535740,286488
520707,286488
526060,286488
528612,286488
529223,286488
782663,286488
505383,286488
518619,286488
517525,286488
529503,286488
533881,286488
780355,286488
536742,286488
535591,286488
508179,286488
506075,286488
536430,286488
532821,286488
513988,286488
528339,286488
521528,286488
533357,286488
780348,286488
780875,286488
530125,286488
530124,286488
505302,286488
531090,286488
531532,286488
534187,286488
516476,286488
781782,286488
532753,286488
513124,286488
524577,286488
526187,286488
528889,286488
533766,286488
527418,286488
529499,286488
536358,286488
521109,286488
528240,286488
506450,286488
507298,286488
533158,286488
522478,286488
783090,286488
780338,286488
536735,286488
535727,286488
506745,286488
510232,286488
529731,286488
505821,286488
533869,286488
536732,286488
506870,286488
514765,286488
531469,286488
521100,286488
780855,286488
507296,286488
526175,286488
780854,286488
528235,286488
511399,286488
528880,286488
529496,286488
783076,286488
535725,286488
516905,286488
520753,286488
780148,286488
507294,286488
530172,286488
511003,286488
530700,286488
519389,286488
519521,286488
513465,286488
516347,286488
529730,286488
531465,286488
519386,286488
514059,286488
532046,286488
528328,286488
524556,286488
533092,286488
532740,286488
536775,286488
514056,286488
532245,286488
517924,286488
513792,286488
536545,286488
512996,286488
528877,286488
782574,286488
505052,286488
505817,286488
516414,286488
536716,286488
529724,286488
505640,286488
531461,286488
506375,286488
508724,286488
508725,286488
510314,286488
530935,286488
533748,286488
782644,286488
535256,286488
531570,286488
533334,286488
525384,286488
526027,286488
524279,286488
781387,286488
781504,286488
529482,286488
535511,286488
535692,286488
783054,286488
514756,286488
535510,286488
517567,286488
529481,286488
535407,286488
507189,286488
511038,286488
532343,286488
782479,286488
517564,286488
534160,286488
781501,286488
534653,286488
528494,286488
535706,286488
780833,286488
533141,286488
523218,286488
511327,286488
517560,286488
528490,286488
535705,286488
535244,286488
533331,286488
536764,286488
519365,286488
780138,286488
534766,286488
535495,286488
783041,286488
513970,286488
521678,286488
512878,286488
536340,286488
532315,286488
535238,286488
535685,286488
535236,286488
780821,286488
525382,286488
533329,286488
527233,286488
529714,286488
529802,286488
515226,286488
529188,286488
508381,286488
507501,286488
532311,286488
521671,286488
780755,286488
535572,286488
529186,286488
536426,286488
780458,286488
521669,286488
535226,286488
529707,286488
514738,286488
528207,286488
535483,286488
506445,286488
511512,286488
528860,286488
519353,286488
510412,286488
528859,286488
514611,286488
533834,286488
781916,286488
531396,286488
530103,286488
532701,286488
535476,286488
511722,286488
529466,286488
536416,286488
535561,286488
531555,286488
505678,286488
529124,286488
516397,286488
506467,286488
536479,286488
520303,286488
536481,286488
512875,286488
525033,286488
512617,286488
510329,286488
517407,286488
512834,286488
531664,286488
533435,286488
516463,286488
517960,286488
535378,286488
505804,286488
507546,286488
782613,286488
533801,286488
782526,286488
528853,286488
782452,286488
535215,286488
529456,286488
780305,286488
533454,286488
518449,286488
506442,286488
529870,286488
519743,286488
507417,286488
533063,286488
536604,286488
515772,286488
531441,286488
535464,286488
533710,286488
526394,286488
527452,286488
507266,286488
533133,286488
781983,286488
532380,286488
507731,286488
528844,286488
780122,286488
532378,286488
780121,286488
525349,286488
515321,286488
506127,286488
780288,286488
536663,286488
509823,286488
505735,286488
509929,286488
534704,286488
780382,286488
780383,286488
511941,286488
780117,286488
511620,286488
513450,286488
533317,286488
535542,286488
531114,286488
530659,286488
531054,286488
782916,286488
780727,286488
531108,286488
509190,286488
533314,286488
505290,286488
531545,286488
512652,286488
534203,286488
532681,286488
522794,286488
515837,286488
532683,286488
506416,286488
525011,286488
536657,286488
780445,286488
529108,286488
516311,286488
513948,286488
533444,286488
535287,286488
519639,286488
517451,286488
536653,286488
524690,286488
519071,286488
783111,286488
523548,286488
528523,286488
530215,286488
530879,286488
783109,286488
520833,286488
533441,286488
527209,286488
536647,286488
532675,286488
506360,286488
525072,286488
780434,286488
536644,286488
525073,286488
506057,286488
535278,286488
525008,286488
528176,286488
536449,286488
555201,286488
515759,286488
511439,286488
528299,286488
534110,286488
528828,286488
505365,286488
529856,286488
506102,286488
506056,286488
530275,286488
531427,286488
507396,286488
532272,286488
532271,286488
532368,286488
529821,286488
780708,286488
506838,286488
531573,286488
531574,286488
533804,286488
782529,286488
505263,286488
510346,286488
532665,286488
535203,286488
533113,286488
509960,286488
522972,286488
535441,286488
505256,286488
780363,286488
781540,286488
532663,286488
524671,286488
521621,286488
509956,286488
783462,286488
535439,286488
510610,286488
780424,286488
534675,286488
517324,286488
514690,286488
505266,286488
505078,286488
532661,286488
505304,286488
505030,286488
505211,286488
528587,286488
783459,286488
505798,286488
532267,286488
535434,286488
534190,286488
534191,286488
531776,286488
780419,286488
506820,286488
514689,286488
519295,286488
532652,286488
505729,286488
783391,286488
525334,286488
529095,286488
510981,286488
530196,286488
523512,286488
780415,286488
528813,286488
532403,286488
535361,286488
527171,286488
535654,286488
532734,286488
536050,286488
536048,286488
528584,286488
528806,286488
532644,286488
510603,286488
530820,286488
531423,286488
530819,286488
533282,286488
534183,286488
505265,286488
531149,286488
514685,286488
531527,286488
530862,286488
528801,286488
515428,286488
780408,286488
530816,286488
533280,286488
528509,286488
506774,286488
513927,286488
781946,286488
780332,286488
529557,286488
510352,286488
524640,286488
782541,286488
511426,286488
533154,286488
780402,286488
782976,286488
780328,286488
780789,286488
532727,286488
521526,286488
518317,286488
529206,286488
529207,286488
509279,286488
533097,286488
512850,286488
780781,286488
526170,286488
527091,286488
780077,286488
531419,286488
511337,286488
509808,286488
506908,286488
507286,286488
512243,286488
535999,286488
511522,286488
532721,286488
532043,286488
780319,286488
526204,286488
536718,286488
531633,286488
535932,286488
533886,286488
506837,286488
530258,286488
531631,286488
531099,286488
531572,286488
782485,286488
781391,286488
525051,286488
523637,286488
524972,286488
506772,286488
508786,286488
507466,286488
505298,286488
530691,286488
531568,286488
531511,286488
535254,286488
507559,286488
510723,286488
532348,286488
530933,286488
531459,286488
512236,286488
532231,286488
509805,286488
780835,286488
536537,286488
531507,286488
781930,286488
781927,286488
532077,286488
525292,286488
532227,286488
515264,286488
506804,286488
530166,286488
505716,286488
530250,286488
526829,286488
780762,286488
536702,286488
531500,286488
521086,286488
508779,286488
530687,286488
505764,286488
524045,286488
535981,286488
530927,286488
782470,286488
535980,286488
507282,286488
536622,286488
510382,286488
781862,286488
536620,286488
514994,286488
529072,286488
509237,286488
505684,286488
505410,286488
507281,286488
780386,286488
780757,286488
520359,286488
523567,286488
535394,286488
506382,286488
524445,286488
505789,286488
535330,286488
531402,286488
519760,286488
536489,286488
535493,286488
507235,286488
780459,286488
781918,286488
521576,286488
535328,286488
780751,286488
530794,286488
513721,286488
534646,286488
511321,286488
516889,286488
520798,286488
779296,286488
525748,286488
515401,286488
511024,286488
509145,286488
783016,286488
531597,286488
781914,286488
525747,286488
531121,286488
530842,286488
520357,286488
519351,286488
534752,286488
530670,286488
536418,286488
781910,286488
531060,286488
528645,286488
536478,286488
528543,286488
506829,286488
516860,286488
506297,286488
508799,286488
533828,286488
510410,286488
515219,286488
506478,286488
521121,286488
508390,286488
522303,286488
521199,286488
508127,286488
513334,286488
534849,286488
535640,286488
509544,286488
510406,286488
535930,286488
782451,286488
513149,286488
535957,286488
536607,286488
526220,286488
782447,286488
518281,286488
532292,286488
532837,286488
528197,286488
507544,286488
533064,286488
781987,286488
782924,286488
529116,286488
527853,286488
530723,286488
535548,286488
783125,286488
535463,286488
506923,286488
519006,286488
533377,286488
535125,286488
782880,286488
523900,286488
511563,286488
532009,286488
507263,286488
531657,286488
506295,286488
505631,286488
531379,286488
507769,286488
507814,286488
534208,286488
535949,286488
530222,286488
522342,286488
531376,286488
530766,286488
511069,286488
530895,286488
532024,286488
533318,286488
506788,286488
528628,286488
525170,286488
523185,286488
509556,286488
507813,286488
518557,286488
526378,286488
526795,286488
531544,286488
505784,286488
533060,286488
526717,286488
530890,286488
533312,286488
532684,286488
512303,286488
509506,286488
505809,286488
522339,286488
510368,286488
506785,286488
532283,286488
509505,286488
528370,286488
530881,286488
536585,286488
530218,286488
528368,286488
507810,286488
781355,286488
513025,286488
535943,286488
526778,286488
530214,286488
507254,286488
531640,286488
505841,286488
507209,286488
534117,286488
524815,286488
529020,286488
535937,286488
530211,286488
519819,286488
531784,286488
525632,286488
531537,286488
512962,286488
534112,286488
513137,286488
511990,286488
781558,286488
535760,286488
509546,286488
512644,286488
515721,286488
535264,286488
506072,286488
535379,286488
781840,286488
780710,286488
520771,286488
512192,286488
781853,286488
506377,286488
529510,286488
781796,286488
505055,286488
510553,286488
531083,286488
536444,286488
528618,286488
523478,286488
518981,286488
535347,286488
530753,286488
535661,286488
506340,286488
781542,286488
528616,286488
505363,286488
534811,286488
507800,286488
520339,286488
781538,286488
505253,286488
